gene_id	TCGA-A7-A13F-01A-11R-A12P-07	TCGA-A7-A13F-11A-42R-A12P-07	TCGA-AO-A12B-01A-11R-A10J-07	TCGA-AR-A1AP-01A-11R-A12P-07	TCGA-AR-A1AS-01A-11R-A12P-07	TCGA-AR-A1AV-01A-21R-A12P-07	TCGA-AR-A1AW-01A-21R-A12P-07	TCGA-BH-A0DD-01A-31R-A12P-07	TCGA-BH-A0DD-11A-23R-A12P-07	TCGA-BH-A0DG-01A-21R-A12P-07	TCGA-BH-A0DG-11A-43R-A12P-07
RNASEH2C|84153	784.4337	519.5824	848.559	665.4296	319.1851	190.1756	353.0231	642.5805	539.0026	472.0111	375.6009
RNASEK|440400	2190.9558	1864.2299	2398.9047	2296.8691	1146.9203	866.0081	1687.6617	500.2521	1629.0763	2643.8259	1066.692
RNASEL|6041	413.6546	557.2519	381.4357	382.3662	546.1504	829.3524	440.787	350.8403	627.0598	600.7596	509.127
RNASEN|29102	1751.004	1252.8065	1187.4405	1429.1498	1249.4372	1658.1264	1632.2361	1538.1653	1151.778	1250.297	1673.7425
RNASET2|8635	1377.51	742.2542	3736.1243	1357.6248	1314.2729	550.299	1350.7378	459.7339	407.6323	1184.843	660.114
RND1|27289	232.5301	32.3305	44.4022	381.4665	341.2877	491.8858	183.882	221.2885	157.4154	307.2587	68.7206
RND2|8153	88.3534	78.132	179.723	177.6878	52.2287	130.996	20.4313	217.437	56.8083	39.189	121.9129
RND3|390	381.5261	3193.5339	320.5413	400.8097	550.2026	110.7538	2143.0193	230.042	1951.431	684.9743	3697.6955
RNF10|9921	4529.7189	3541.9847	4522.6768	4573.5493	4851.8685	5950.343	3233.4468	3413.8655	3957.0685	3988.9437	3216.6515
RNF103|7844	1455.8273	1150.5029	1806.9098	2213.3513	1256.1909	1725.8771	1098.0061	1089.5098	910.1041	2520.297	1682.8777
RNF11|26994	2495.9839	2933.0938	1729.9926	2303.6437	2515.0833	2288.5267	1463.8668	1968.8375	3874.2411	1946.9447	2786.4872
RNF111|54778	941.3655	765.604	416.1116	885.74	601.5308	1141.3716	851.3053	695.7283	777.5369	739.5888	1042.0418
RNF112|7732	1.6064	33.6776	2.9601	5.3981	1.801	1.4459	11.7291	8.4034	20.3816	4.586	14.8674
RNF113A|7737	179.5181	241.1316	176.7629	329.2848	218.3701	237.7014	273.1744	200.6303	158.7164	277.6585	248.1209
RNF113B|140432	0	0.449	0	0	0	0	0	0	0	0.4169	0.3304
RNF114|55905	862.249	1311.181	1755.3653	4777.3279	1693.8316	1353.3365	2379.1146	1195.3782	1142.6713	1609.2519	1489.7167
RNF115|27246	720.8835	472.3844	608.521	684.6604	873.9307	1356.2282	623.5339	575.9804	411.1015	611.5991	484.6783
RNF121|55298	460.6426	492.1419	614.8642	1363.9226	532.1927	457.7632	352.6296	484.5938	382.0468	704.5689	500.8673
RNF122|79845	138.5542	230.3547	52.8597	84.5704	81.0446	134.177	297.011	139.3557	638.7684	279.3261	133.8069
RNF123|63891	1089.1566	629.0974	610.6354	1029.6896	1088.6988	919.2856	821.4151	935.9244	719.4276	563.6551	584.7857
RNF125|54941	219.6787	473.2824	175.4942	90.4184	125.1688	163.0944	418.8422	133.7535	1158.2827	196.779	503.18
RNF126|55658	415.6627	321.9578	530.7115	636.0774	477.2625	347.5877	205.07	308.1232	254.987	434.8315	185.6777
RNF126P1|376412	1.2048	4.9394	1.6915	1.7994	0.9005	0.8675	0.3784	12.605	3.0356	4.586	3.6343
RNF128|79589	555.8233	157.6111	60.8944	27.4404	30.6168	54.0756	56.3753	22.409	20.8153	125.9052	596.0188
RNF13|11342	1505.2209	1606.1967	1593.826	1139.0013	1538.0459	1333.3835	1477.4877	1213.2353	1636.1665	1161.4964	1777.4841
RNF130|55819	943.3735	2919.1738	3917.9617	1734.5929	2234.579	1560.0962	1580.4011	958.6835	2928.0139	2105.3685	1683.3237
RNF133|168433	0	1.7961	0.8458	0.4498	4.5025	0	1.5134	3.8515	0.4337	1.2507	1.9823
RNF135|84282	1061.4458	748.9897	800.9303	524.9663	759.5678	616.8091	608.7779	1457.6331	722.0295	501.5363	464.1943
RNF138|51444	400.8032	325.101	322.2328	183.0859	352.5439	321.8512	504.3511	689.4258	320.0347	338.5266	635.3349
RNF138P1|379013	6.8273	23.7988	1.2686	4.9483	8.5547	6.3618	13.9992	12.605	22.1162	7.0874	12.5547
RNF139|11236	1858.2329	1084.4185	1279.6279	1261.3585	935.1643	1794.6167	1314.4154	1599.4398	1054.2064	923.0269	1146.4442
RNF14|9604	1252.6104	1422.0925	3155.0904	1531.2641	1485.367	2905.3358	1293.6058	1311.2745	1838.6817	1359.943	1439.8282
RNF141|50862	1622.8916	1189.4926	2678.0844	1037.7868	1165.2409	1399.0261	1063.9425	1519.2577	1675.6288	862.1588	2019.658
RNF144A|9781	263.4538	823.0804	54.1283	569.5007	320.5763	550.5882	625.0473	425.07	1347.3547	1219.863	909.5565
RNF144B|255488	477.1084	1984.7328	462.6282	622.5821	1420.5313	1602.6049	1219.4476	858.8936	593.6687	1317.8356	2036.1774
RNF145|153830	289.5582	2162.9996	299.8203	451.1921	515.9838	713.6826	1110.1022	417.7171	1514.7441	744.1748	1790.3692
RNF146|81847	366.6667	871.1271	532.8259	772.3797	595.6776	789.1571	914.4911	485.2941	965.7415	747.0931	855.7033
RNF148|378925	0	2.2452	2.9601	2.2492	10.8059	0.8675	0.7567	2.8011	2.6019	3.7521	2.3127
RNF149|284996	992.3695	700.943	1038.1647	1228.9699	1371.4543	857.6915	1113.129	975.4902	539.8959	1090.6226	934.9963
RNF150|57484	52.2088	780.4221	3.383	15.2946	2.7015	33.5442	46.9164	47.619	1147.4415	77.1274	349.2195
RNF151|146310	0	0	0.4229	0	0.4502	0.5783	0	0	0	0	0.6608
RNF152|220441	79.1165	75.4378	27.0642	143.4998	32.8681	53.4973	113.5074	129.902	77.6236	125.4883	109.3582
RNF157|114804	88.3092	883.2196	159.2388	377.3504	9.005	72.2936	302.675	189.7759	480.0477	63.7072	114.6444
RNF160|26046	712.8514	963.1792	671.1069	853.3513	733.4534	1892.936	753.3106	1224.0896	986.1232	775.8596	1540.266
RNF165|494470	14.8233	111.8096	45.6708	9.4467	29.3336	11.966	49.6065	90.5147	75.0217	20.8452	152.2227
RNF166|115992	120.8835	171.9802	180.1459	149.7976	142.2783	168.0104	261.067	154.7619	176.0624	221.7933	138.1019
RNF167|26001	3642.5703	2033.2286	3839.3065	3267.2065	1373.7055	2006.2924	2602.3458	1414.916	1620.1214	2281.3022	1626.1667
RNF168|165918	175.502	208.352	66.8147	293.7472	293.5615	212.2541	229.2849	225.8403	262.7927	240.1371	342.6117
RNF169|254225	704.739	765.8015	502.3871	1915.5376	485.1328	2719.9924	768.9141	2667.402	622.3027	1707.6331	1125.7884
RNF17|56163	0	0	0	0	0	0	0	0.7003	18.647	2.0845	12.2243
RNF170|81790	159.8394	599.0121	663.0722	542.5101	514.633	469.041	431.7064	269.958	510.8413	426.0766	619.4763
RNF175|285533	4.0161	17.5123	2.5373	9.4467	3.1517	2.3134	8.7022	3.1513	6.9384	9.1719	11.8939
RNF180|285671	65.4618	290.0763	66.8147	41.3855	12.6069	63.9076	166.0991	10.1541	362.0989	130.9081	316.8415
RNF181|51255	687.1486	862.1464	1557.8814	1504.7233	1303.4669	741.4433	810.0643	469.1877	749.3495	1224.8659	575.5348
RNF182|221687	6.0241	23.3498	20.2981	1.3495	1.801	9.5428	1.5134	11.5546	47.7016	12.5071	29.4045
RNF183|138065	0.8032	30.0853	0	79.1723	66.1864	16.4829	79.8335	13.6555	3.0356	5.4198	70.7029
RNF185|91445	1312.7189	1457.3282	1562.9559	842.1682	1372.9266	710.0679	1011.975	1010.6127	1339.0026	1104.1845	1448.8511
RNF186|54546	1.2048	41.7602	0	0.4498	0.4502	0	0	0	3.0356	3.7521	41.2984
RNF187|149603	4513.253	2140.9969	3009.6205	8766.5317	5520.036	4376.3663	2519.1071	2637.605	1748.9159	3960.1773	1598.0838
RNF19A|25897	1143.7751	1834.7553	1269.9017	9539.3612	1100.4052	1098.2846	9807.0375	1658.6134	2338.6817	928.0298	1702.8166
RNF19B|127544	388.3534	453.5249	415.2659	700.8547	825.3039	645.7266	1107.0753	811.9748	517.7797	707.9041	467.4981
RNF2|6045	130.9237	350.696	1133.3122	421.0526	895.5425	1261.0898	526.6742	144.6078	358.6297	308.9263	670.356
RNF20|56254	1773.8956	1442.2991	1148.1129	1002.2492	1558.3071	1756.4457	1423.0042	1644.958	1694.7095	1492.1017	2148.8395
RNF207|388591	56.2249	194.432	25.7955	125.5061	219.2706	69.1127	97.6163	85.084	59.4102	55.8652	182.3738
RNF208|727800	173.0924	81.7243	111.6397	109.7616	166.1414	73.4503	19.2963	66.5266	56.3747	187.6071	38.9857
RNF212|285498	0.4016	48.0467	0.4229	3.1489	27.9154	3.1809	40.4843	102.2409	58.5429	17.9269	48.2366
RNF213|57674	3336.9237	3232.9771	4238.059	13757.9307	3743.656	4812.6439	13909.7087	16701.264	4955.6765	9881.0071	4687.3842
RNF214|257160	295.1807	458.4643	402.5796	216.3743	359.7479	282.8126	340.9005	351.8908	498.2654	253.0611	491.286
RNF215|200312	371.8876	257.2968	538.3233	174.5389	188.6538	141.9847	133.5603	242.2969	182.5672	203.8664	199.554
RNF216|54476	988.3534	1400.5388	1180.2516	1316.2393	717.2445	1261.0898	1634.8846	1362.7451	1264.961	1108.5495	1375.733
RNF216L|441191	243.3373	278.4014	201.7127	213.5717	263.8451	297.4853	299.9849	234.5938	230.2689	301.839	232.9231
RNF217|154214	25.3012	127.5034	2.9601	145.2946	38.7213	28.3362	34.8051	14.7059	147.8534	81.68	127.5295
RNF219|79596	294.494	411.4908	505.1189	473.1309	468.8158	449.4378	385.891	212.535	432.1249	384.9364	518.3646
RNF220|55182	761.261	1046.52	1464.6834	962.5281	1359.14	1060.9233	1088.4298	1560.7633	1003.3261	932.3947	1101.7461
RNF222|643904	0.4016	1.7961	0	0.8997	0.4502	0.5783	1.1351	0	0	1.6676	26.1006
RNF24|11237	169.4779	389.762	142.5098	662.1682	528.5907	264.5946	930.0038	477.591	318.3001	669.9658	457.2561
RNF25|64320	298.3936	393.8033	388.6246	471.435	430.887	326.478	272.4177	318.6275	320.0347	405.2313	276.2038
RNF26|79102	1568.6747	1035.0247	677.0272	673.4143	1374.606	585.2891	749.5271	932.7731	921.5091	866.7448	859.9983
RNF31|55072	424.0964	776.3808	886.3516	1820.063	914.9032	756.6337	1343.2387	1021.5651	726.7997	1241.1251	765.6959
RNF32|140545	31.7269	21.5537	86.6899	35.9874	28.8158	6.3618	51.4567	21.3585	17.7797	25.0143	38.9857
RNF34|80196	519.1044	502.3529	540.666	936.4822	835.7632	1055.9148	782.0015	768.9391	495.2082	869.438	608.9039
RNF38|152006	691.9679	1602.1554	845.7554	591.9928	797.8388	986.3741	1475.9743	1030.112	1633.9983	953.044	2333.8564
RNF39|80352	58.6345	287.3821	30.4472	62.5281	18.0099	163.0944	39.3492	11.5546	8.673	52.53	276.8646
RNF4|6047	1294.7791	1449.4836	1299.0802	2321.6374	1756.8663	1495.8995	2135.8305	1625	1094.1023	1866.899	1375.4027
RNF40|9810	2593.5743	1781.7692	3446.876	3473.2344	6154.8852	3837.056	2410.8967	2184.5238	1853.8595	2549.7888	1932.7662
RNF41|10193	861.4458	1129.322	686.3305	1395.8614	1041.4228	1299.8392	953.0836	1073.5294	1596.7042	1050.5997	1054.5965
RNF43|54894	294.3775	337.674	35.5217	349.9775	63.0347	438.3885	396.1407	883.4034	12.5759	4327.4703	911.5388
RNF44|22838	783.5341	966.7714	1430.1723	1213.2254	1211.1661	1707.5752	1830.1173	1218.8375	691.2402	1324.923	935.3267
RNF5|6048	706.0241	627.3013	1514.7479	401.2596	997.2985	971.337	668.5585	532.2129	575.889	781.2793	668.7041
RNF5P1|286140	175.1004	134.2613	178.8773	176.3383	197.2085	106.4162	88.9141	56.0224	64.6141	130.9081	127.1991
RNF6|6049	571.4859	914.6834	1062.6916	1349.5277	899.1445	1445.0048	863.0344	697.1289	971.379	692.8955	1114.0662
RNF7|9616	1235.743	934.441	669.4154	1097.6158	1790.6348	700.6697	729.4741	575.2801	855.1605	1265.7225	943.256
RNF8|9025	262.6506	349.3489	326.8844	258.6595	361.9991	474.2461	427.5445	373.9496	330.0087	277.2416	355.4968
RNFT1|51136	372.2892	301.3022	592.4516	323.8866	179.1986	528.6109	355.2781	446.4286	427.5802	1236.1223	280.4989
RNFT2|84900	208.0321	38.1679	77.8095	95.8165	81.9451	55.5215	89.2925	221.9888	15.6114	341.4449	55.8355
RNGTT|8732	260.241	387.5168	483.7721	391.8129	321.0266	538.732	782.4442	510.5042	363.8335	357.7042	531.5933
RNH1|6050	2663.4538	2992.3664	3774.6062	4105.713	3082.3953	1997.9064	1584.9414	1831.2325	4043.3651	2482.2503	1586.8506
RNLS|55328	183.1325	146.3853	8.8804	141.7004	148.1315	220.9293	64.3208	262.9552	170.425	112.1474	148.3439
RNMT|8731	695.5823	1091.6031	431.7581	639.2263	1056.7312	890.3682	997.7299	1614.4958	814.3972	830.891	1645.9899
RNMTL1|55178	254.2169	262.2362	381.4357	261.8084	171.0941	283.6801	373.4393	216.0364	280.1388	263.4837	280.1685
RNPC3|55599	88.755	305.3435	110.3711	116.9591	104.4575	148.9248	268.2558	277.8466	296.6479	151.3864	500.4675
RNPEP|6051	5482.7309	1298.608	3700.6026	1664.8673	4657.8118	4641.8285	1205.4484	3023.1092	1204.2498	5017.4475	1375.733
RNPEPL1|57140	1562.6506	1997.3058	833.069	2074.6739	1312.4719	1139.6366	1390.087	1149.1597	2940.1561	2308.818	911.2084
RNPS1|10921	1572.2892	1839.6947	2366.4235	2621.2326	6544.3494	3145.3507	2076.4283	1672.2689	1235.4727	2353.8437	1777.8145
RNU11|26824	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC|100151683	0	0	0	0	0	0	0	0	0	0	0
RNU5E|26829	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC|100151684	0	0	0	0	0	0	0	0	0	0	0
RNY4|6086	0	0	0	0	0	0	0	0	0	0	0
RNY5|6090	0	0	0	0	0	0	0	0	0	0	0
ROBLD3|28956	2142.9719	535.6982	1533.3545	793.0724	1797.8388	1696.0082	777.5255	849.7899	666.0885	1441.6563	325.4316
ROBO1|6091	339.3574	986.978	1059.3086	307.6923	211.1661	459.7874	879.3038	271.0084	1929.7485	1030.1714	732.1384
ROBO2|6092	8.0321	38.617	1203.9328	21.1426	3.1517	4.3376	9.4589	247.8992	50.7372	215.9566	9.5812
ROBO3|64221	29.7189	196.2281	24.9498	37.3369	18.4602	22.8448	69.2395	35.014	387.2507	45.0257	159.5771
ROBO4|54538	377.1084	1973.0579	301.9347	316.2393	171.0941	388.6505	166.4775	105.7423	2849.0893	811.7134	717.271
ROCK1|6093	1356.2249	2021.1046	680.8331	1131.8039	1508.7798	1595.3755	2541.8086	2767.8571	2754.1197	1887.7443	2304.7824
ROCK2|9475	410.4418	1850.0225	414.843	1144.3995	600.1801	1344.9504	1017.7828	1273.8095	2659.15	805.8767	2274.3867
ROD1|9991	3014.0562	1798.8325	1645.4171	1632.4786	2425.9343	2911.9869	3844.4949	5129.902	1311.7953	2316.7391	3525.2333
ROGDI|79641	305.6225	254.1536	1172.6398	920.3779	1579.919	732.7681	331.4415	403.0112	125.3252	736.2536	350.541
ROM1|6094	33.3333	71.8455	61.7401	145.2991	39.1715	11.567	22.7015	44.8179	108.8465	36.2707	51.21
ROMO1|140823	963.4538	421.1944	1263.5585	965.3621	410.1756	329.0805	357.1699	419.8179	432.3504	633.2782	211.4479
ROPN1|54763	0	124.3826	0	3.5987	0	1.1567	1.1351	0.7003	0	15.4255	298.0094
ROPN1B|152015	0.4016	222.7211	0	11.2461	2.2512	1.4459	0.7567	4.5518	0	27.5157	396.1345
ROPN1L|83853	11.245	3.5923	6.766	66.5767	5.8532	2.8917	4.9187	2.451	2.1683	5.0029	0.6608
ROR1|4919	19.6787	144.5891	7.1889	33.7382	7.204	46.2679	84.7522	11.2045	136.6002	83.7978	142.0666
ROR2|4920	716.4659	244.7238	542.9749	441.2955	264.2954	567.0711	337.1169	135.5042	29.4883	540.7253	315.8503
RORA|6095	142.5703	485.8554	158.5791	287.4494	111.6614	328.5022	687.4764	281.1625	495.2298	433.1639	865.6149
RORB|6096	0.8032	5.3884	0	8.9969	0	8.0969	3.7836	6.6527	11.7086	65.0371	6.6077
RORC|6097	649.7992	625.5052	980.2305	821.8623	1371.9045	1078.3316	382.8982	414.5658	46.4007	555.317	1016.9324
ROS1|6098	0	0	0	0.8997	1.801	0.2892	1.8918	0.7003	0	0.8338	0.6608
RP1-177G6.2|286411	0	0.449	0.4229	0	0	0	0	0	0.4337	0	0
RP1|6101	0.4016	5.8374	1.2686	53.9811	1.3507	1.735	129.7768	1.0504	5.6375	29.6002	20.1536
RP1L1|94137	0	15.7162	1.6915	8.9969	0.4502	0.8675	5.297	2.1008	17.7797	5.8367	28.7437
RP2|6102	408.4337	329.1423	197.4839	470.0855	417.8298	667.4147	484.6765	321.7787	440.1561	402.313	462.2119
RP9|6100	126.9076	121.6884	56.6656	119.6581	105.8082	107.2837	121.8313	164.5658	98.8725	84.6316	136.7804
RP9P|441212	128.1124	214.1895	38.9047	113.8102	62.1342	68.8235	130.5335	122.8992	163.4866	111.7304	150.987
RPA1|6117	3034.1365	2024.2479	3076.4351	2803.8686	1783.4309	2362.5554	2996.5948	1768.9076	2408.0659	2456.4022	2869.084
RPA2|6118	713.6546	1312.5281	1483.4549	908.682	1202.1612	769.2041	960.2724	670.5182	758.0225	652.4558	1039.0683
RPA3|6119	644.1767	213.2914	430.0666	305.8929	483.1157	320.6945	261.8237	518.5574	179.9653	264.3175	234.2447
RPA4|29935	0.8032	0.449	0.4229	0.8997	1.801	0.8675	0.3784	0	0.4337	2.5014	0.9912
RPAIN|84268	390.7871	566.6771	960.4483	486.1089	261.4093	476.8603	849.5271	341.7682	335.1474	549.9014	675.9693
RPAP1|26015	1375.502	655.5905	423.7234	622.5821	775.7767	868.1017	595.5354	832.9832	715.5247	815.8824	588.7503
RPAP2|79871	322.8916	264.0323	232.5827	226.7206	285.457	303.9224	252.3647	195.7283	209.0199	249.309	351.5322
RPAP3|79657	850.6024	508.3071	667.301	691.408	643.4039	1057.511	777.5255	1118.6975	356.8951	434.4146	710.3329
RPE|6120	648.4177	626.5828	568.8001	987.076	938.4917	840.4943	696.3299	754.8494	742.0382	767.7549	882.7026
RPE65|6121	0	0.449	0.8458	0.8997	0.9005	0.8675	0	0	0	0.4169	2.3127
RPF1|80135	951.4056	549.6183	868.5908	570.8502	889.6893	755.6129	555.8078	450.9804	436.6869	574.9115	604.9393
RPF2|84154	196.3855	337.225	482.0806	300.045	357.9469	318.3811	322.361	382.7031	279.7051	251.8104	341.2902
RPGR|6103	105.2209	252.3574	133.6293	160.5938	102.2062	168.2995	215.2857	195.028	223.7641	95.8881	226.3154
RPGRIP1|57096	12.8514	9.8788	6.766	10.7962	8.5547	6.3618	19.2963	11.5546	7.8057	26.265	29.7349
RPGRIP1L|23322	325.7028	157.1621	144.6242	174.9888	286.8077	514.4414	214.1506	344.5378	106.6782	211.7876	289.4193
RPH3A|22895	2.8112	0	0	1.3495	2.2512	1.1567	3.7836	0.7003	0	1.6676	0.9912
RPH3AL|9501	470.2811	368.2084	545.0893	148.8979	54.48	412.9411	163.829	149.1597	273.634	59.6174	149.6655
RPIA|22934	211.245	364.167	288.4026	283.4008	347.1409	253.3168	536.1332	352.9412	405.464	326.8532	340.9598
RPL10|6134	11636.6064	19190.8487	11967.8528	14422.1817	13001.0041	9035.4123	10198.7552	13499.1211	11711.2012	17313.1538	20423.3749
RPL10A|4736	7148.5944	13460.2604	10362.1947	8045.4341	17770.3737	7866.9913	7149.8297	8897.409	6623.5906	9798.9269	17517.4692
RPL10L|140801	0	0	0	0	0	0	0	0	0	0	0
RPL11|6135	7838.1526	20154.0189	18608.3095	11678.8124	18568.2125	7474.0032	10857.3591	6384.8039	12699.9133	8355.603	24421.2439
RPL12|6136	6342.9719	13010.3278	12103.1822	6563.2029	12600.6303	4969.7524	7392.7355	9956.5826	6137.0338	10473.8955	19355.7446
RPL13|6137	8925.3012	17150.4266	13609.0496	9011.6959	16370.5538	8776.7342	6860.0076	13327.381	9379.4449	13112.0681	17533.6582
RPL13A|23521	12050.6024	17865.2896	22204.8842	16255.5106	16529.9415	8488.7164	11262.9588	16901.6106	12255.4206	12669.7323	21645.3291
RPL13AP17|399670	0	0	539.169	0	0	0	0	0	0	0	0
RPL13AP20|387841	25.7028	55.2313	38.059	36.4372	43.674	16.1938	25.35	37.8151	18.2134	26.6819	35.0211
RPL13AP3|645683	6.4257	9.4297	8.4576	13.0454	12.1567	4.6268	6.4321	11.2045	6.0711	5.8367	12.5547
RPL13AP6|644511	10.0402	3.5923	10.5719	3.1489	5.8532	0.8675	3.4052	9.4538	1.7346	2.9183	10.5724
RPL13P5|283345	19.2771	15.7162	10.5719	35.5376	11.7064	15.6154	18.5395	10.8543	26.0191	13.7579	17.1801
RPL14|9045	9093.5743	10544.2299	6740.6703	7379.6671	14876.6321	5636.5887	5464.2452	6524.1597	6345.1865	8637.0136	12227.9673
RPL15|6138	15008.8353	22674.899	13949.4661	15448.9429	28507.4291	8801.314	11807.4158	13786.7647	14042.9315	13739.9265	28383.2494
RPL17|6139	3010.7028	9068.5092	5439.408	3009.0958	6623.2733	1822.0854	4390.9459	5701.8662	3167.667	3865.5107	12416.0271
RPL18|6141	7145.3815	12401.8859	15701.0255	11937.9217	12723.9982	7746.1164	7149.4514	8834.7339	6186.4701	12085.232	13114.3966
RPL18A|6142	1371.0843	1833.8572	1591.7116	1888.8889	1987.8433	786.5545	1680.6659	2132.7031	857.7624	1745.5798	1815.1483
RPL19|6143	20015.261	19567.1307	27711.1745	10972.1098	18021.1616	11460.5624	15440.0303	97285.014	14250.2168	10594.7979	21549.1864
RPL19P12|100129424	126.1044	73.1926	90.9187	42.2852	67.5371	22.8448	69.2395	359.2437	30.7892	21.679	101.4289
RPL21|6144	0	9.8788	3.8059	2.6991	2.7015	0.5783	4.9187	4.2017	4.3365	0	21.4752
RPL21P44|402176	0.4016	5.8374	0.4229	1.7994	0	0.2892	3.4052	1.4006	3.0356	0.8338	5.947
RPL22|6146	4806.8273	9368.6574	6991.4367	6676.1134	8556.5061	5114.0504	5986.3791	5849.0896	6419.7745	3562.8671	13672.7513
RPL22L1|200916	602.8112	353.8392	230.8912	299.1453	526.7897	238.5689	417.7072	412.465	180.399	500.7025	468.1589
RPL23|9349	8550.6024	11812.7526	18822.2857	5138.5515	15157.1364	8641.4005	7734.0144	49772.7591	8771.0321	4892.3761	19291.6495
RPL23A|6147	4980.7229	4896.722	8509.5676	2573.5493	4772.6249	3258.707	3673.0988	4634.1036	2572.8534	3998.9494	5456.0172
RPL23AP32|56969	0	7.1846	0	0.8997	0	0	0	0.3501	1.7346	0	1.9823
RPL23AP53|644128	137.751	159.8563	120.943	87.2695	85.5471	148.6357	110.1022	203.0812	166.9558	91.719	334.352
RPL23AP64|649946	2.4096	4.4903	0.4229	2.2492	1.801	5.4943	9.0806	2.1008	10.8413	1.2507	6.9381
RPL23AP7|118433	45.3815	66.9062	70.1977	63.8776	87.7983	88.4874	63.5641	31.8627	93.6687	47.1102	39.6465
RPL23AP82|284942	107.6305	135.6084	114.2869	78.7224	118.8654	70.2694	111.9939	92.0868	173.131	149.2519	97.7947
RPL23P8|222901	114.0562	95.6444	121.7888	61.1786	99.955	61.5942	107.832	413.1653	114.9176	42.5243	167.176
RPL24|6152	5996.3855	8790.7499	10650.5973	6331.534	15845.1148	4917.7009	4882.709	5588.5854	5485.2559	6396.1511	11055.7529
RPL26|6154	5392.7711	15485.8554	20457.1308	11529.0148	9901.846	5824.2629	8421.8691	2641.8067	8855.1605	9540.446	14449.1616
RPL26L1|51121	398.3936	136.0575	376.3611	232.1188	354.3449	323.8754	180.8551	189.4258	100.6071	262.6499	131.4942
RPL27|6155	6133.3333	10354.7373	13915.213	5079.1723	12917.1544	4154.8587	4993.5679	4637.2549	7238.0746	6023.4384	8389.5267
RPL27A|6157	7441.3655	10493.04	15638.0167	9313.5403	9855.0203	5370.259	7104.4268	8476.1905	7195.5768	9579.2181	13362.5176
RPL28|6158	9487.9518	10139.6498	12327.7302	12597.8408	12939.2166	6033.336	7536.1332	9548.6695	4241.1101	12934.0499	7970.2651
RPL29|6159	9900.8032	12781.7692	11886.2459	7455.6905	19156.6862	5209.7672	6518.3504	8668.7675	7437.5542	6483.2842	12400.7599
RPL29P2|118432	0	0	0	0	0	0	0	0.3501	0	0	0
RPL3|6122	24234.1365	43734.6206	61331.2189	27501.1246	38724.8987	16882.8728	23737.798	26206.9328	24333.9115	30230.59	66355.662
RPL30|6156	11783.9357	12323.3049	15797.0187	13026.9906	13380.4593	6011.9371	16878.1687	11804.6218	7970.5117	11098.8356	15107.6237
RPL31|6160	5982.3293	12492.5909	14571.5192	7225.821	14163.8901	6006.1536	6813.4695	7046.9188	6980.9193	10807.8361	20010.5724
RPL31P11|641311	2.008	3.5923	2.9601	0	2.2512	0.5783	1.5134	1.4006	3.0356	0.8338	4.6254
RPL32|6161	11511.6466	20498.4284	14588.4343	12981.1066	27587.1229	7747.2731	10188.8006	10780.4622	11824.8049	13322.605	23499.1327
RPL32P3|132241	94.4618	196.0305	65.1189	153.1084	150.7384	140.747	267.0072	112.7171	110.967	110.0295	353.5707
RPL34|6164	4646.988	9084.8675	8314.1981	4778.6775	7180.0991	4426.3935	4682.5577	3556.3725	4574.1544	5162.5303	12707.3594
RPL35|11224	4306.0241	6587.3372	6812.5595	3740.8907	6157.1364	2636.6928	3337.1169	4386.5546	4274.5013	5444.7747	6149.8307
RPL35A|6165	7846.5863	9850.9205	10372.7667	8128.2051	15393.5164	3926.9892	4912.221	3251.4006	6226.7997	7874.0781	15434.0464
RPL36|25873	5643.3735	6737.3148	12145.047	8307.6923	8455.2004	3595.5953	6806.2807	6163.1653	3437.5542	6020.1031	7750.5575
RPL36A|6173	26.1044	90.2559	56.6656	77.8228	152.6339	104.9703	97.9947	54.972	50.7372	32.1017	57.8178
RPL36AL|6166	1361.8474	2995.9587	4194.9466	2529.0148	2784.7816	1462.9336	2221.7177	1448.1793	2323.5039	3268.1155	2771.6197
RPL37|6167	5606.0241	12756.1742	12452.0562	8121.9073	14479.0635	6353.4522	7116.5342	5797.2689	7210.7546	9405.7858	14798.0507
RPL37A|6168	7554.6185	16417.6022	11599.5348	11113.8102	14684.3764	6852.2781	9712.448	5887.9552	9301.3877	12569.2583	18513.9176
RPL38|6169	4697.1888	5511.8994	8996.7227	4158.7944	5328.6808	3890.8424	4340.1438	3400.5602	3590.6331	14015.9174	6357.9747
RPL39|6170	635.743	640.7723	444.4444	404.8583	560.5583	373.3242	343.549	648.4594	346.9211	556.5677	861.6503
RPL39L|116832	506.4257	102.3799	204.6728	202.4291	351.1932	8.3861	119.9395	241.5966	54.2064	100.474	121.2522
RPL3L|6123	0	0	0	0	0	0	0	0	0	0	0
RPL4|6124	23904.4177	32342.6134	17924.0935	20699.5052	27482.2152	14809.2027	14623.9122	21968.1373	22576.3226	18872.0228	40814.4049
RPL41|6171	16362.6506	17948.361	20212.2846	17874.0441	18845.5651	13549.8479	10762.3912	12846.9888	8730.7025	16055.8319	19493.1858
RPL5|6125	11694.7791	23211.0328	12904.1125	10794.8718	18961.729	8718.3209	11023.1631	9024.8599	13668.2567	11447.7848	35457.5039
RPL6|6128	6457.0281	10180.5119	6354.5829	7955.4656	10792.4358	5549.8363	5489.5952	7231.0924	6122.2897	6256.4881	13329.1484
